id,original_title,target,vote_average,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TVMovie,director,cast,keywords
18785,The Hangover,7,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Todd Phillips,"BradleyCooper,EdHelms,JustinBartha,ZachGalifianakis","['underwear', 'tiger', 'stag night', 'hangover', 'lost weekend', 'bag over head', 'chapel', 'hit with tire iron', 'memory loss', 'las vegas', 'duringcreditsstinger', 'elevator']"
365222,?�問3,7,6.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wilson Yip,"DonnieYen,LynnHung,PatrickTam,ZhangJin",['biography']
817,Austin Powers: The Spy Who Shagged Me,6,6.2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jay Roach,"HeatherGraham,MichaelYork,MikeMyers,RobertWagner","['saving the world', 'moon', 'submarine', 'clone', 'spy', 'cia', 'showdown', 'android', 'usa president', 'exotic island', 'cat', 'lasergun', 'nasa', 'undercover', 'space marine', 'car journey', 'auto', 'time travel', 'supermodel', 'single', 'aftercreditsstinger', 'duringcreditsstinger']"
268,Batman,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Burton,"JackNicholson,KimBasinger,MichaelGough,MichaelKeaton","['double life', 'dc comics', 'dual identity', 'chemical', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'super powers']"
45054,There Be Dragons,6,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roland Joffé,"CharlieCox,DougrayScott,RodrigoSantoro,WesBentley","['spanish civil war', 'priest', 'independent film', 'catholic', 'dying', 'saint', 'martyrdom']"
943,Lethal Weapon 3,6,6.4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Richard Donner,"DannyGlover,JoePesci,MelGibson,ReneRusso","['rookie cop', 'dog biscuit', 'shooting practice', 'sitting on a toilet', 'judo throw', 'police psychologist', 'buddy cop', 'firing range', 'aftercreditsstinger']"
22881,The Blind Side,7,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Lee Hancock,"KathyBates,QuintonAaron,SandraBullock,TimMcGraw","['american football', 'adoption', 'education', 'private school', 'sport', 'american football player', 'duringcreditsstinger']"
10054,Spy Kids,6,5.5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Robert Rodriguez,"AlexaPenaVega,AntonioBanderas,CarlaGugino,DarylSabara","['double life', 'parents kids relationship', 'brother sister relationship', 'loss of parents', 'secret agent', 'robot']"
51540,Horrible Bosses,7,6.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Seth Gordon,"CharlieDay,JasonBateman,JasonSudeikis,JenniferAniston","['conspiracy of murder', 'bad boss', 'employee', 'death of father', 'stakeout', 'duringcreditsstinger']"
44264,True Grit,7,7.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Joel Coen,"BarryPepper,JeffBridges,JoshBrolin,MattDamon","['loss of father', 'father murder', 'texas ranger', 'alcoholism', 'betrayal']"
350,The Devil Wears Prada,7,7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,David Frankel,"AnneHathaway,EmilyBlunt,MerylStreep,StanleyTucci","['paris', 'journalist', 'journalism', 'world of fasion', 'fashion journal', 'assistant', 'job entrant', 'job interview', 'editor-in-chief']"
152,Star Trek: The Motion Picture,6,6.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Robert Wise,"DeForestKelley,JamesDoohan,LeonardNimoy,WilliamShatner","['artificial intelligence', 'uss enterprise', 'starfleet', 'san francisco', 'self sacrifice', 'spacecraft', 'klingon', 'vulcan', 'space opera']"
109431,Identity Thief,6,5.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Seth Gordon,"AmandaPeet,JasonBateman,JonFavreau,MelissaMcCarthy",[]
1598,Cape Fear,7,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Martin Scorsese,"JessicaLange,JulietteLewis,NickNolte,RobertDeNiro","['prison', 'child abuse', 'rape', 'small town', 'daughter', 'police', 'revenge', 'lawyer', 'cigar smoking', 'fear', 'dog', 'rapist']"
8065,21,7,6.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Luketic,"AaronYoo,JimSturgess,KateBosworth,KevinSpacey","['gambling', 'card game', 'professor', 'harvard university', 'cohabitant', 'college', 'girlfriend', 'studies', 'dormitory', 'friendship', 'blackjack']"
271718,Trainwreck,6,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Judd Apatow,"AmySchumer,BillHader,BrieLarson,ColinQuinn","['alcohol', 'one-night stand']"
11638,Guess Who,6,5.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Kevin Rodney Sullivan,"AshtonKutcher,BernieMac,JudithScott,ZoeSaldana","['black people', 'jealousy', 'parents-in-law', 'trouble', 'fiancée']"
409,The English Patient,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Anthony Minghella,"JulietteBinoche,KristinScottThomas,RalphFiennes,WillemDafoe","['cairo', 'egypt', 'identity', 'amnesia', 'world war ii', 'burn', 'landmine', 'expedition', 'cave', 'sandstorm', 'royal geographic society', 'cave painting', 'prisoners of war', 'map', 'mine clearer', 'hearing', 'desert scientist', 'intelligence', 'traitor', 'mural painting', 'airplane', 'secret love']"
2118,L.A. Confidential,8,7.7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Curtis Hanson,"DannyDeVito,GuyPearce,JamesCromwell,KevinSpacey","['corruption', 'detective', 'shotgun', 'morgue', 'f word', 'domestic violence', 'corpse', 'crime', 'district attorney', 'bandage', 'movie star', 'man with glasses', 'knife in thigh', 'good cop bad cop', 'switchblade', 'call girl', '1950s', 'falsifying']"
11459,Sky High,6,5.8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Mike Mitchell,"DaniellePanabaker,KellyPreston,KurtRussell,MichaelAngarano","['hero', 'loyalty', 'mockery', 'supernatural powers', 'high school', 'mission', 'super powers', 'teen superheroes']"
10806,In & Out,6,6.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Frank Oz,"JoanCusack,KevinKline,MattDillon,TomSelleck","['gay', 'homophobia', 'coming out', 'lgbt']"
9348,Species,6,5.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Roger Donaldson,"AlfredMolina,BenKingsley,MichaelMadsen,NatashaHenstridge","['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'femme fatale', 'alien', 'on the run', 'decapitation', 'sexual attraction', 'los angeles', 'cocoon', 'genetic engineering', 'scientists', 'alien dna']"
377,A Nightmare on Elm Street,7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wes Craven,"AmandaWyss,HeatherLangenkamp,JohnSaxon,RoneeBlakley","['child murderer', 'sleep', 'nightmare', 'supernatural', 'slasher', 'teenager', 'trapped', 'alcoholic', 'boiler room', 'booby trap', 'disfigurement', 'medical test', 'dreams']"
8843,The Cell,6,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tarsem Singh,"JenniferLopez,MarianneJean-Baptiste,VinceVaughn,VincentDOnofrio","['drowning', 'therapist', 'virtual reality', 'serial killer', 'psychopathy', 'fbi agent']"
9313,The Man in the Iron Mask,6,6.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Randall Wallace,"GabrielByrne,GérardDepardieu,JeremyIrons,LeonardoDiCaprio","['france', 'swordplay', 'mask', 'musketeer']"
39486,Secretariat,7,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Randall Wallace,"DianeLane,DylanWalsh,JohnMalkovich,ScottGlenn","['horse race', 'horseback riding', 'biography']"
1273,TMNT,6,6,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Kevin Munroe,"ChrisEvans,KevinSmith,Mako,SarahMichelleGellar","['new york', 'brother brother relationship', 'journalist', 'martial arts', 'crime fighter', 'secret identity', 'mutant', 'turtle', 'love', 'based on comic book', 'reunion', 'brother against brother']"
13920,Radio,7,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Tollin,"AlfreWoodard,CubaGoodingJr.,EdHarris,S.EpathaMerkerson","['biography', 'friendship', 'sport']"
50544,Friends with Benefits,7,6.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Will Gluck,"JustinTimberlake,MilaKunis,PatriciaClarkson,WoodyHarrelson","['funeral', 'friends', 'hospital', 'aftercreditsstinger', 'duringcreditsstinger']"
325133,Neighbors 2: Sorority Rising,6,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Nicholas Stoller,"ChloëGraceMoretz,RoseByrne,SethRogen,ZacEfron","['alcohol', 'college', 'party', 'sequel', 'sorority', 'neighbor', 'family', 'fraternity', 'bathroom humor']"
140823,Saving Mr. Banks,7,7.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,John Lee Hancock,"ColinFarrell,EmmaThompson,PaulGiamatti,TomHanks","['biography', 'animation', 'writer', 'moviemaking']"
1883,Malcolm X,7,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spike Lee,"AlFreeman,AlbertHall,AngelaBassett,DenzelWashington","['islam', 'new york', 'prison', 'assassination', 'ku klux klan', 'muslim', 'police brutality', 'beach', 'koran', 'jail guard', 'prison cell', 'bible', 'biography', 'martin luther king', 'nation of islam', 'civil rights movement ', 'mekka', 'pilgrimage', 'cabriolet', 'police', 'historical figure', 'malcolm x']"
89492,This Is 40,6,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Judd Apatow,"JasonSegel,LeslieMann,MaudeApatow,PaulRudd","['wife husband relationship', 'children', 'family relationships', 'duringcreditsstinger']"
22949,Old Dogs,5,5.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Walt Becker,"JohnTravolta,JustinLong,RobinWilliams,SethGreen","['japanese', 'camp', 'best friend', 'co-worker', 'kids', 'duringcreditsstinger', 'sports marketing firm']"
12437,Underworld: Rise of the Lycans,6,6.2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrick Tatopoulos,"BillNighy,MichaelSheen,RhonaMitra,ShaneBrolly","['prison', 'underworld', 'slavery', 'castle', 'vampire', 'war', 'werewolf', 'battle', 'slave', 'dungeon', 'fang vamp']"
2959,License to Wed,5,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ken Kwapis,"EricChristianOlsen,JohnKrasinski,MandyMoore,RobinWilliams","['new love', 'ten commandments', 'bride', 'bridegroom', 'marriage', 'relation', 'partnership', 'civil registry office', 'priest', 'wedding', 'church']"
9957,The Benchwarmers,5,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Dennis Dugan,"DavidSpade,JonHeder,JonLovitz,RobSchneider","['baseball', 'pizza', 'sport', 'paperboy', 'team', 'homerun', 'video store']"
11648,Must Love Dogs,6,5.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Gary David Goldberg,"ChristopherPlummer,DianeLane,ElizabethPerkins,JohnCusack","['sister sister relationship', 'make a match', 'single', 'children', 'teacher', 'dating', 'divorce', 'pet dog', 'computer dating', 'internet dating', 'wooden boats']"
9366,Donnie Brasco,7,7.4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Newell,"AlPacino,BrunoKirby,JohnnyDepp,MichaelMadsen","['undercover', 'colombia', 'mafia', 'mobster', 'dirty cop', 'informant', 'stealing money', 'marriage counselor', 'shaving cream', 'playing cards']"
1576,Resident Evil,6,6.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Paul W.S. Anderson,"EricMabius,MichelleRodriguez,MillaJovovich,RyanMcCluskey","['undercover', 'mutant', 'dystopia', 'conspiracy', 'zombie', 'based on video game']"
609,Poltergeist,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tobe Hooper,"BeatriceStraight,CraigT.Nelson,HeatherORourke,JoBethWilliams","['medium', 'ghostbuster', 'poltergeist', 'haunted house', 'dying and death', 'family relationships', 'good vs evil', 'paranormal phenomena', 'power of goodness', 'parent-child bond', 'haunted']"
5516,The Ladykillers,6,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Joel Coen,"IrmaP.Hall,J.K.Simmons,MarlonWayans,TomHanks","['church choir', 'hiding place', 'garbage', 'duringcreditsstinger']"
13051,Max Payne,5,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Moore,"BeauBridges,Ludacris,MarkWahlberg,MilaKunis","['assassin', 'based on video game', 'aftercreditsstinger']"
49530,In Time,7,6.7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew Niccol,"AmandaSeyfried,CillianMurphy,JustinTimberlake,OliviaWilde","['bank', 'future', 'time', 'dystopia', 'race against time', 'immortality', 'on the run', 'class differences', 'cops and robbers\xa0', 'rich vs poor']"
34806,The Back-Up Plan,6,5.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Alan Poul,"AlexOLoughlin,DanneelAckles,EricChristianOlsen,JenniferLopez","['kiss', 'sperm bank', 'romantic comedy', 'male female relationship', 'doctor', 'pregnancy', 'single mother', 'artificial insemination', 'motherhood', 'duringcreditsstinger']"
49022,Something Borrowed,6,5.9,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Luke Greenfield,"ColinEgglesfield,GinniferGoodwin,JohnKrasinski,KateHudson","['new york', 'alcohol', 'based on novel', 'secret', 'cheating', 'birthday', 'destroy', 'friends', 'crush', 'lawyer', 'best friend', 'wedding', 'pregnancy', 'relationship', 'celebration', 'roses', 'lying', 'flashback', 'engaged', 'loyal', 'liaison', 'confidant']"
11469,Black Knight,5,5.1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gil Junger,"MarshaThomason,MartinLawrence,TomWilkinson,VincentRegan","['england', 'black people', 'medallion', 'castle', 'time travel', 'leap in time', 'knight', 'impostor', 'king', 'middle ages', 'imposture', 'medieval times']"
23479,The Bad News Bears,7,6.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Michael Ritchie,"BenPiazza,TatumONeal,VicMorrow,WalterMatthau","['baseball', 'sport', 'little league']"
11667,Street Fighter,4,4.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Steven E. de Souza,"DamianChapa,Jean-ClaudeVanDamme,Ming-NaWen,RaúlJuliá","['dictator', 'martial arts', 'hostage', 'liberation of hostage', 'hostage-taking', 'street fighter', 'united nations', 'based on video game']"
423,The Pianist,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Roman Polanski,"AdrienBrody,FrankFinlay,MaureenLipman,ThomasKretschmann","['individual', 'resistance', 'radio station', 'war crimes', 'loss of family', 'child murderer', 'hunger', 'world war ii', 'prisoners of war', 'homeland', 'deportation', 'hiding place', 'ghetto riot', 'jew persecution', 'liberation', 'warsaw ghetto', 'polish resistance', 'nazis', 'biography', 'classical music', 'panzer', 'pianist']"
2447,The Nativity Story,6,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Catherine Hardwicke,"HiamAbbass,KeishaCastle-Hughes,OscarIsaac,ShaunToub","['jesus christ', 'bible', 'three kings', 'archangel gabriel', 'christian', 'blessed hope', 'wise men', 'woman director']"
10066,House of Wax,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jaume Collet-Serra,"BrianVanHolt,ElishaCuthbert,JaredPadalecki,ParisHilton","['american football', 'traffic jam', 'remake', 'murder', 'suspense', 'wax museum', 'teenager', 'group of friends', 'ghost town', 'wax']"
2288,Closer,7,6.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mike Nichols,"CliveOwen,JudeLaw,JuliaRoberts,NataliePortman","['father son relationship', 'love at first sight', 'photographer', 'loss of lover', 'cheating', 'lie', 'forbidden love', 'tea', 'lover', 'kiss', 'photography', 'secret love', 'times square', 'liar', 'sexchat', 'based on play', 'death of father', 'falling in love']"
88794,J. Edgar,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Clint Eastwood,"ArmieHammer,GeoffPierson,JoshHamilton,LeonardoDiCaprio","['biography', 'historical figure', 'fbi director']"
13515,Mirrors,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Alexandre Aja,"AmySmart,CameronBoyce,KieferSutherland,PaulaPatton","['schizophrenia', 'night watchman', 'subway', 'hallucination', 'alcoholism', 'ex-cop', 'possession', 'morgue', 'rural setting', 'medication', 'demon', 'psychiatrist', 'mirror', 'estranged wife', 'nypd', 'evil', 'newspaper clipping']"
11979,Queen of the Damned,5,5.4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Michael Rymer,"Aaliyah,MargueriteMoreau,StuartTownsend,VincentPérez","['queen', 'rock star', 'secret society', 'vampire', 'light', 'bite', 'music', 'spontaneous combustion', 'fatal attraction', 'fang vamp']"
169,Predator 2,6,5.9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Hopkins,"DannyGlover,GaryBusey,KevinPeterHall,RubénBlades","['predator', 'war on drugs', 'extraterrestrial technology', 'los angeles', 'invisible']"
8090,Untraceable,6,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gregory Hoblit,"BillyBurke,ColinHanks,DianeLane,JosephCross","['suicide', 'fbi', 'kidnapping', 'snuff', 'sadism', 'investigation', 'police', 'psychopath', 'webcam', 'website', 'murder', 'serial killer', 'internet', 'torture', 'violence', 'voyeur']"
11622,Blast from the Past,6,6.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Hugh Wilson,"AliciaSilverstone,BrendanFraser,ChristopherWalken,SissySpacek","['isolation', 'atomic bomb', 'bunker', 'shelter']"
3604,Flash Gordon,6,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Hodges,"ChaimTopol,MaxvonSydow,MelodyAnderson,SamJ.Jones","['emperor', 'solar eclipse', 'prince', 'tv duel', 'fighter', 'deception', 'hood', 'scientist', 'sword and planet']"
9541,Jersey Girl,6,5.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Kevin Smith,"BenAffleck,JenniferLopez,LivTyler,RaquelCastro","['yuppie', 'daughter', 'loss of wife']"
94348,Alex Cross,5,5.1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Rob Cohen,"JeanReno,MatthewFox,RachelNichols,TylerPerry",['ex military']
8197,Midnight in the Garden of Good and Evil,6,6.3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Clint Eastwood,"AlisonEastwood,JohnCusack,JudeLaw,KevinSpacey","['drag queen', 'voodoo', 'savannah']"
336004,Heist,6,5.6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Scott Mann,"DaveBautista,JeffreyDeanMorgan,KateBosworth,RobertDeNiro","['casino', 'robbery', 'bus hijacking', 'heist']"
35019,Nanny McPhee and the Big Bang,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Susanna White,"AsaButterfield,EmmaThompson,MaggieGyllenhaal,RalphFiennes","['nanny', 'fantasy', 'children', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']"
10410,Hoffa,6,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Danny DeVito,"ArmandAssante,DannyDeVito,J.T.Walsh,JackNicholson","['policy and organisations', 'power', 'trade union', 'gangster']"
8836,The X Files: I Want to Believe,6,5.5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Chris Carter,"AmandaPeet,BillyConnolly,DavidDuchovny,GillianAnderson","['extraterrestrial technology', 'fbi', 'alien', 'fbi agent', 'duringcreditsstinger']"
14442,Ella Enchanted,6,5.9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Tommy O'Haver,"AnneHathaway,CaryElwes,HughDancy,VivicaA.Fox","['elves', 'based on novel', 'magic', 'fairy', 'prince', 'fairy tale', 'spell', 'fantasy world', 'giant', 'ogre', 'obedience', 'fairy godmother', 'elf']"
321741,Concussion,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter Landesman,"AlbertBrooks,AlecBaldwin,GuguMbatha-Raw,WillSmith","['american football', 'concussion', 'biography', 'professional sports', 'brain damage', 'sports injury', 'nfl', 'medical drama', 'human brain']"
59965,Abduction,6,5.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,John Singleton,"AlfredMolina,JasonIsaacs,LilyCollins,TaylorLautner","['cia', 'airport', 'hero', 'fight', 'kidnapping', 'time bomb', 'training', 'webcam', 'website', 'party', 'on the run', 'hospital', 'train', 'teenager']"
14175,Valiant,5,5.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Gary Chapman,"EwanMcGregor,JimBroadbent,RickyGervais,TimCurry","['animation', 'animal', '3d']"
11004,Wonder Boys,7,6.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Curtis Hanson,"FrancesMcDormand,KatieHolmes,MichaelDouglas,TobeyMaguire","['adultery', 'robbery', 'based on novel', 'professor', 'college', 'police', 'party', 'liar', 'marijuana', 'writer', 'university', 'drug', 'dog']"
11918,Superhero Movie,5,4.9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Craig Mazin,"ChristopherMcDonald,DrakeBell,LeslieNielsen,SaraPaxton","['anti hero', 'high school', 'dragonfly', 'superhero', 'radioactive', 'duringcreditsstinger']"
98357,Broken City,6,5.7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Allen Hughes,"CatherineZeta-Jones,JeffreyWright,MarkWahlberg,RussellCrowe","['mayor', 'investigation', 'politics', 'ex-cop', 'revenge', 'double crossed', 'private detective']"
10012,Cursed,5,5.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Wes Craven,"ChristinaRicci,JesseEisenberg,MiloVentimiglia,PortiadeRossi","['brother sister relationship', 'bite', 'transformation', 'supernatural powers', 'werewolf']"
49526,Premium Rush,6,6.2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,David Koepp,"DaniaRamirez,JamieChung,JosephGordon-Levitt,MichaelShannon","['new york', 'dirty cop', 'bicycle courier', 'duringcreditsstinger', 'race against the clock', 'cyclist', 'bike messenger']"
268920,Hot Pursuit,5,5.4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Anne Fletcher,"JohnCarrollLynch,MichaelMosley,ReeseWitherspoon,SofíaVergara","['texas', 'prisoner', 'cop', 'drug cartel', 'on the run', 'police officer', 'prisoner on the run', 'woman director']"
9093,The Four Feathers,7,6.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Shekhar Kapur,"DjimonHounsou,HeathLedger,KateHudson,WesBentley","['islam', 'sex', 'loyalty', 'bravery', 'army', 'revenge', 'honor', 'murder', 'escape', 'soldier', 'battle', 'church', 'violence', 'britain', 'slave', 'colonialism', 'military', 'imperialism']"
119283,Parker,6,5.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taylor Hackford,"JasonStatham,JenniferLopez,MichaelChiklis,NickNolte","['professional thief', 'jewel robbery']"
11823,Wimbledon,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Richard Loncraine,"JamesMcAvoy,KirstenDunst,PaulBettany,SamNeill","['tennis', 'new love', 'tennis player', 'australia', 'wimbledon']"
35169,Furry Vengeance,5,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Roger Kumble,"AngelaKinsey,BrendanFraser,BrookeShields,KenJeong","['bear', 'animal', 'aftercreditsstinger', 'duringcreditsstinger', 'real estate', 'land developer', 'real estate developer']"
118957,Bait,5,5.3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Kimble Rendall,"JulianMcMahon,PhoebeTonkin,SharniVinson,XavierSamuel","['drowning', 'supermarket', 'shark attack', 'australian', 'flooding', 'australia', 'tsunami', 'gore', 'shark', 'flood', '3d']"
849,Krull,6,5.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter Yates,"AlunArmstrong,FrancescaAnnis,KenMarshall,LysetteAnthony","['kingdom', 'lightsaber', 'cult favorite', 'dead body', 'magical object', 'fortress', 'doppelganger', 'cyclops', 'changeling']"
4515,Lions for Lambs,6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Robert Redford,"MerylStreep,MichaelPeña,RobertRedford,TomCruise","['journalist', 'terrorist', 'war against terror', 'externally controlled action', 'manipulation', 'propaganda', 'manipulation of the media', 'future', 'afghanistan', 'political negotiations', 'war', 'past', 'war in afghanistan']"
18886,Flight of the Intruder,6,5.7,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,John Milius,"BradJohnson,DannyGlover,RosannaArquette,WillemDafoe","['bomber', 'vietnam war', 'u.s. navy', 'aviation', 'combat', 'bombing']"
6575,Walk Hard: The Dewey Cox Story,7,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Jake Kasdan,"JennaFischer,JohnC.Reilly,KristenWiig,TimMeadows","['music record', 'rock and roll', 'pop', 'hip-hop', 'fab four', 'blues', 'pop star', 'rapper', 'record producer', 'rock', 'music', 'music instrument', 'wedding', 'extramarital affair', 'aftercreditsstinger']"
6440,The Shipping News,6,6.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lasse Hallström,"CateBlanchett,JudiDench,JulianneMoore,KevinSpacey","['sex', 'adultery', 'based on novel', 'fishing', 'isolation', 'kidnapping', 'newfoundland', 'survival', 'reporter', 'drunk']"
13496,American Outlaws,6,5.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Les Mayfield,"AliLarter,ColinFarrell,GabrielMacht,ScottCaan","['sheriff', 'horse', 'outlaw', 'jesse james', 'cole younger']"
18320,The Young Victoria,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Jean-Marc Vallée,"EmilyBlunt,JimBroadbent,MarkStrong,PaulBettany","['royal family', 'biography', 'royalty', 'period drama', 'queen victoria', 'prince albert', '19th century', 'british monarchy']"
